"phase(VF("/COLUMN_AMP_VOUT_ac")) (modelFiles=s05mixdtssa01v12.scs:tt,s05mixdtssa01v12.scs:captypical) X","phase(VF("/COLUMN_AMP_VOUT_ac")) (modelFiles=s05mixdtssa01v12.scs:tt,s05mixdtssa01v12.scs:captypical) Y","phase(VF("/COLUMN_AMP_VOUT_ac")) (modelFiles=s05mixdtssa01v12.scs:ss,s05mixdtssa01v12.scs:capslow) X","phase(VF("/COLUMN_AMP_VOUT_ac")) (modelFiles=s05mixdtssa01v12.scs:ss,s05mixdtssa01v12.scs:capslow) Y","phase(VF("/COLUMN_AMP_VOUT_ac")) (modelFiles=s05mixdtssa01v12.scs:ff,s05mixdtssa01v12.scs:capfast) X","phase(VF("/COLUMN_AMP_VOUT_ac")) (modelFiles=s05mixdtssa01v12.scs:ff,s05mixdtssa01v12.scs:capfast) Y"
1,-0.0005206768934900968,1,-0.001289403953733318,1,-0.0002589778798833034
1.513561248436208,-0.0007880770901979691,1.513561248436208,-0.001951592711371039,1.513561248436208,-0.0003919794931548809
2.290867652767773,-0.001192803420945696,2.290867652767773,-0.002953855663252288,2.290867652767773,-0.000593285374007308
3.467368504525317,-0.001805381349426105,3.467368504525317,-0.004470841832709165,3.467368504525317,-0.0008979740175736189
5.248074602497726,-0.00273255545587122,5.248074602497726,-0.006766893173443939,5.248074602497726,-0.001359138850853809
7.943282347242816,-0.004135890180172111,7.943282347242816,-0.01024210737752695,7.943282347242816,-0.002057140011553917
12.02264434617413,-0.006259923179781827,12.02264434617413,-0.01550205671173456,12.02264434617413,-0.003113607478912699
18.19700858609984,-0.009474777149289052,18.19700858609984,-0.02346331160181748,18.19700858609984,-0.004712635666817065
27.54228703338167,-0.01434065538379025,27.54228703338167,-0.03551315654583153,27.54228703338167,-0.007132862733092126
41.68693834703355,-0.0217054596453292,41.68693834703355,-0.05375132822102884,41.68693834703355,-0.01079602456312164
63.09573444801934,-0.03285254037278235,63.09573444801934,-0.08135589498764062,63.09573444801934,-0.01634044414535458
95.49925860214361,-0.04972432425441073,95.49925860214361,-0.123137017378224,95.49925860214361,-0.02473226206147472
144.5439770745928,-0.07526078333471031,144.5439770745928,-0.1863750272661192,144.5439770745928,-0.03743379002014136
218.7761623949553,-0.1139117116761079,218.7761623949553,-0.28208866498027,218.7761623949553,-0.05665832207237215
331.1311214825912,-0.1724120283028422,331.1311214825912,-0.4269537773528516,331.1311214825912,-0.0857557994714232
501.1872336272725,-0.2609550405705054,501.1872336272725,-0.6462044154513874,501.1872336272725,-0.1297965119806255
758.577575029184,-0.3949675389517417,758.577575029184,-0.9780135323163075,758.577575029184,-0.1964544751299849
1148.153621496883,-0.5977940461669986,1148.153621496883,-1.480087786837901,1148.153621496883,-0.2973441622802209
1737.800828749376,-0.904751046778943,1737.800828749376,-2.239525835792139,1737.800828749376,-0.4500426434871598
2630.267991895383,-1.369233704896196,2630.267991895383,-3.387313874580854,2630.267991895383,-0.6811464483312896
3981.071705534974,-2.071856291703122,3981.071705534974,-5.118806429441204,3981.071705534974,-1.03088525559907
6025.59586074358,-3.133933046906004,6025.59586074358,-7.719795329523866,6025.59586074358,-1.560059763151706
9120.108393559101,-4.736667935575152,9120.108393559101,-11.58985762200473,9120.108393559101,-2.360386137944785
13803.84264602886,-7.146084096527939,13803.84264602886,-17.22896161973465,13803.84264602886,-3.569613662631159
20892.96130854041,-10.73721513363867,20892.96130854041,-25.09422253699992,20892.96130854041,-5.392560827267882
31622.77660168381,-15.9890956968543,31622.77660168381,-35.19128380715551,31622.77660168381,-8.126747357009805
47863.00923226386,-23.36804663629454,47863.00923226386,-46.53315562565309,47863.00923226386,-12.18111368841353
72443.59600749904,-32.9606674435536,72443.59600749904,-57.26508977238115,72443.59600749904,-18.04504728134735
109647.8196143186,-43.91283671417805,109647.8196143186,-65.77978013862598,109647.8196143186,-26.10023330609036
165958.6907437562,-54.39062946480566,165958.6907437562,-71.46964163446388,165958.6907437562,-36.15288330397227
251188.6431509582,-62.59698250723955,251188.6431509582,-74.42122893802059,251188.6431509582,-46.93527698402961
380189.3963205615,-67.66537820341885,380189.3963205615,-74.86023749629433,380189.3963205615,-56.43992892703438
575439.9373371573,-69.47927178955649,575439.9373371573,-72.88372757043851,575439.9373371573,-63.08682978635115
870963.5899560812,-68.14383598112208,870963.5899560812,-68.50154129876871,870963.5899560812,-66.25962527876274
1318256.738556408,-63.82487939623086,1318256.738556408,-61.99403600134813,1318256.738556408,-65.91658690241115
1995262.314968881,-57.08829324352383,1995262.314968881,-54.52042310084773,1995262.314968881,-62.23764039361204
3019951.720402019,-49.47072442040688,3019951.720402019,-48.31352018826392,3019951.720402019,-55.81557021363778
4570881.896148754,-43.39889402896868,4570881.896148754,-45.71575576404006,4570881.896148754,-48.18231625908226
6918309.709189371,-41.06082570851052,6918309.709189371,-47.91292411907737,6918309.709189371,-41.76455545011024
10471285.48050901,-43.46621880872661,10471285.48050901,-54.50572192720118,10471285.48050901,-38.80430849817682
15848931.92461115,-50.2957099491181,15848931.92461115,-63.93439721944494,15848931.92461115,-40.45973812886329
23988329.19019493,-60.07358092289974,23988329.19019493,-74.88027428228219,23988329.19019493,-46.72096986481846
36307805.47701018,-71.07558061188898,36307805.47701018,-87.61677681416933,36307805.47701018,-56.47559477551134
54954087.38576252,-82.83323684246567,54954087.38576252,-103.4048597823,54954087.38576252,-67.98224635808805
83176377.11026721,-96.4534708631771,83176377.11026721,-122.6848508357191,83176377.11026721,-80.22765049373113
